          TRIAL BALANCE REPORT FOR THE PERIOD:202112,,,,,,,
,, --------CURRENT PERIOD--------,, --------TOTAL TO DATE--------,,,
,7/4/2021,Airtime for office use,10133,,,-300,-2808.61
,8/4/2021,Airtime for office use,10133,,,-500,-3308.61
,4/3/2021,Airtime for office use,10133,,,-300,-3608.61
,25/02/2021,Airtime for office use,10140,,,-500,-4108.61
,19/05/2021,airtime for office use,10409,,,-841.2,-4949.81
,24/05/2021,airtime for office use,10410,,,-841.2,-5791.01
,2/6/2021,Airtime for office use,10427,,,-300,-6091.01
2200300001,ACCOMODATION,0,0,62402.4,0,,
,26/11/2021,Accommodation for Simacc training staff,10815,,,-62402.4,-62402.4
2200400010,SURGICAL SUPPLIES,0,0,2512.5,0,,
,16/03/2021,collection of surgicals for Bepeta clini,10123,,,-2512.5,-2512.5
2200600004,STATIONERY SUPPLIES,0,0,183323,0,,
,25/03/2021,lever files to file payment vouchers,10128,,,-757.08,-757.08
,22/03/2021,razor blades,10123,,,-41.88,-798.96
,10/11/2021,purchase of cartridges,10593,,,-182524.04,-183323
2200700006,CONFERENCES,160000,0,341440,0,,
,22/09/2021,accommodation at ZITF,12046,,,-21440,-21440
,25/11/2021,CEO's Conference fees (Kariba),10812,,,-160000,-181440
,10/12/2021,conference fees (C/Chairman Indaba),10826,,,-160000,-341440
2200800002,TRAINING - TRAVEL EXPENSES,0,0,313801.23,0,,
,7/1/2021,allowances,9888,,,-4083,-4083
,11/1/2021,allowances,10064,,,-11760,-15843
,22/03/2021,fuel allowances for Simacc trainers,10127,,,-6532.5,-22375.5
,11/5/2021,ARDCZ annual conference Bulawayo,10405,,,-20284.8,-42660.3
,1/6/2021,Trip to Marondera,10392,,,-23100,-65760.3
,8/6/2021,allowances,10416,,,-11313.92,-77074.22
,10/6/2021,allowances investigation team,10419,,,-15228,-92302.22
,22/07/2021,allowances,10450,,,-34345,-126647.22
,1/9/2021,sitting allowances,12023,,,-23017.5,-149664.72
,20/09/2021,Mutoko District visit,12040,,,-6896,-156560.72
,20/09/2021,rural rates collection,12038,,,-17240,-173800.72
,21/09/2021,attending ZITF,12044,,,-12069.4,-185870.12
,30/09/2021,Auditors' workshop in Hwedza,10553,,,-12929.11,-198799.23
,26/11/2021,Training EO Finance (Simacc),10814,,,-115002,-313801.23
2200800003,TRAINING - TUITION AND EXAM FEES,0,0,1499.99,0,,
2200900001,"DOMESTIC ALLOWANCES FOR ACCOMODATION, MEALS ETC",0,0,118814.08,0,,
,15/03/2021,Lunch for Simacc Training,10119,,,-500,-500
,15/03/2021,Lunch for Simacc Training,10119,,,-500,-1000
,26/05/2021,refreshments for full council meeting,10410,,,-3701.28,-4701.28
,25/11/2021,attending treasurers conference in Bulaw,10809,,,-38037.6,-42738.88
,25/11/2021,attending treasurers conference in Bulaw,10810,,,-38037.6,-80776.48
,25/11/2021,attending Natinonal standards conf.Karib,10811,,,-38037.6,-118814.08
2200900002,DOMESTIC TRAVEL FARES,49118.84,0,49118.84,0,,
,10/12/2021,Flight fares for council chair(Vic Falls,10828,,,-49118.84,-49118.84
2200900004,TOLL/PARKING FEES,0,0,925.32,0,,
,14/04/2021,toll fees,10143,,,-252.36,-252.36
,7/4/2021,tollgate fees,10150,,,-168.24,-420.6
,13/05/2021,toll fees from Harare with council chair,10150,,,-168.24,-588.84
,21/05/2021,tollgate fees,10409,,,-336.48,-925.32
2200900006,DOMESTIC ALLOWANCES -OTHERS,68003.52,0,288192.97,0,,
,24/02/2021,being staff T&S,BS240221,,,-2251,-2251
,15/10/2021,Staff allowances for budget consultation,10570,,,-101789.3,-104040.3
,21/10/2021,councillors sitting allowances,10574,,,-11169.6,-115209.9
,1/10/2021,being staff T&S paid,bs01/10,,,-12929.11,-128139.01
,15/10/2021,being correction of amount wrong posted,10570,,,-11,-128150.01
,15/10/2021,being correction of ammount wrongly post,10570,,,22,-128128.01
,1/10/2021,being staff T&S paid,bs01/10,,,12929.11,-115198.9
,16/11/2021,trip to Murehwa CBZ Bank,10600,,,-1968,-117166.9
,18/11/2021,submission of budget at Ministry Of LG,10801,,,-4756.05,-121922.95
,18/11/2021,submission of budget at Ministry Of LG,10801,,,-4756.05,-126679
,18/11/2021,submission of budget at Ministry Of LG,10801,,,-4756.05,-131435.05
,24/11/2021,Sitting allowances full council meeting,10807,,,-88754.4,-220189.45
,3/12/2021,Councillor's T and S,10818,,,-6340.8,-226530.25
,6/12/2021,councillor's sitting allowance,10821,,,-8898,-235428.25
,6/12/2021,councillor's sitting allowances,10821,,,-0.3,-235428.55
,31/12/2021,Devolution projects tour,10843,,,-8873.62,-244302.17
,31/12/2021,allowances rural shop licensing,10843,,,-15812.4,-260114.57
,31/12/2021,allowances rural shop licensing,10846,,,-6346.4,-266460.97
,31/12/2021,allowances rural shop licensing,10845,,,-4346.4,-270807.37
,31/12/2021,allowances rural shop licensing,10845,,,-4346.4,-275153.77
,31/12/2021,allowances rural shop licensing,10845,,,-4346.4,-279500.17
,31/12/2021,allowances ZRP enforcing shop licensing,10844,,,-2173.2,-281673.37
,31/12/2021,allowances ZRP enforcing shop licensing,10844,,,-2173.2,-283846.57
,31/12/2021,allowances ZRP enforcing shop licensing,10844,,,-4346.4,-288192.97
2201100002,ELECTRICITY,0,0,2300,0,,
,23/04/2021,Payment for electricity,10140,,,-300,-300
,10/6/2021,Ficixing council's electricity,10417,,,-2000,-2300
2201200001,STOCK FEED,0,0,62500,0,,
,21/06/2021,being stock feed being paid,bs,,,-29700,-29700
,29/07/2021,Pig feeds,12003,,,-800,-30500
,1/9/2021,being stock feeds purchased,BS01/09,,,-32000,-62500
2201300001,REFUNDS - REVENUE,10569,0,10629,0,,
,2/11/2021,refund (Backhoe loader hiring),10586,,,-60,-60
,6/12/2021,refund to Chidarikire (hire of tipper tr,10819,,,-100,-160
,6/12/2021,refund Chidarikire,10819,,,-10469,-10629
2201400003,BANK TRANSACTION FEES,108751.7,0,338336.45,0,,
,31/01/2021,being bank charges,BS01/21,,,-4869.86,-4869.86
,27/02/2021,being bank charges,BS27/02,,,-26227.4,-31097.26
,31/03/2021,being bank charges paid,bs31/03,,,-16549.02,-47646.28
,30/04/2021,being bank charges paid,bs30/04,,,-8892.07,-56538.35
,31/05/2021,being inter acoount transfer,bs31/05,,,-5330.55,-61868.9
,31/05/2021,being bank charges paid,bs31/05,,,-11258.15,-73127.05
,31/07/2021,being bank charges paid,bs31/07,,,-25675.89,-98802.94
,31/08/2021,being bank charges paid,bs31/08,,,-24755.13,-123558.07
,30/09/2021,being bank charges paid,bs30/09,,,-31964.6,-155522.67
,31/10/2021,baeing bank charges paid,bs31/10,,,-23510.87,-179033.54
,31/10/2021,being bank charges paid,bs31/10,,,-58.99,-179092.53
,30/10/2021,correction of bank charges wronlgy poste,bs30/10,,,117.98,-178974.55
,31/10/2021,correction of bank charges wrongly poste,bs31/10,,,-0.11,-178974.66
,30/11/2021,bbeing bank charges paid,bs30/11,,,-50610.09,-229584.75
,31/12/2021,being bank charges paid,bs31/12,,,-108751.7,-338336.45
2201400006,CONSULTANCY FEES/EXTRANOEUS PROFESSIONAL SERVICES,541159,0,592359,0,,
,17/09/2021,Simacc system settings,12037,,,-51200,-51200
,7/12/2021,commissioners allowances(Town Board),10823,,,-67371,-118571
,7/12/2021,commissioners allowances(Town Board),10823,,,-67371,-185942
,7/12/2021,commissioners allowances(Town Board),10823,,,-67371,-253313
,7/12/2021,commissioners allowances(Town Board),10823,,,-67371,-320684
,15/12/2021,Simacc 2022 annual licence renewal,10829,,,-108670,-429354
,16/12/2021,Simacc 2022 annual licence renewal,10832,,,-108670,-538024
,17/12/2021,Simacc 2022 annual licence renewal,10834,,,-54335,-592359
2201400008,EXCHANGE RATE LOSS,0,0,0,-82021.72,,
,31/01/2021,being 20% USD deposit bank conversion,BS01/21,,,82021.72,82021.72
2201400018,RBZ USD LIQUIDATION EXPENSE,0,0,0.02,0,,
,27/02/2021,being bank charges shortfall,B27/02,,,-0.02,-0.02
2201500004,FOOD AND REFRESHMENTS,0,0,3266.26,0,,
,16/03/2021,refreshments for finance meeting,10123,,,-1633.13,-1633.13
,16/03/2021,refreshments for a meeting,10123,,,-1633.13,-3266.26
2201600013,GENERAL EXPENSES,0,0,41600,0,,
2201900001,MAINTENANCE OF MOBILE EQUIPMENT,0,0,2522.12,0,,
,17/03/2021,small backhoe ore seal,10124,,,-335,-335
,20/05/2021,puchase of penny hub & pedal,10409,,,-1514.16,-1849.16
,21/05/2021,8 hose clamps for sany grader repair,10409,,,-672.96,-2522.12
2201900002,MAINTENANCE OF VEHICLES,0,0,4716397.15,0,,
,17/02/2021,brake fluid for Isuzu AAE 9013,10112,,,-817.1,-817.1
,26/02/2021,tubeless valves,10112,,,-418.75,-1235.85
,17/02/2021,brake fluid,10112,,,-817.1,-2052.95
,7/5/2021,battery terminal repair,10401,,,-252.36,-2305.31
,7/5/2021,replacement of tyre tube for land cruise,10401,,,-1682.4,-3987.71
,7/5/2021,tyre mending for trailer & land cruiser,10401,,,-757.08,-4744.79
,4/5/2021,tyre repairs for tractor,10401,,,-252.36,-4997.15
,7/7/2021,purchase of drill rig truck,10437,,,-710000,-714997.15
,9/7/2021,purchase of drill rig truck,10441,,,-505000,-1219997.15
,9/7/2021,purchase of drill rig truck,10442,,,-100000,-1319997.15
,12/7/2021,purchase of drill rig truck,10444,,,-1300000,-2619997.15
,16/07/2021,purchase of drill rig truck,10447,,,-545000,-3164997.15
,19/07/2021,purchase of drill rig truck,10448,,,-1400000,-4564997.15
,23/07/2021,purchase of drill rig truck,12001,,,-150000,-4714997.15
,20/08/2021,Welding of vehicle AAE 8838,12014,,,-1400,-4716397.15
2201900005,TYRES/BATTERIES,0,0,5947.36,0,,
,17/03/2021,tyre service,10124,,,-3182.5,-3182.5
,17/03/2021,tube & flepper for council truck,10124,,,-2512.5,-5695
,19/05/2021,toll grader tractor 2 flat tyre repairs,10409,,,-252.36,-5947.36
2202000001,MAINTENANCE OF PLANT AND FIXED EQUIPMENT,0,0,1682.4,0,,
,21/05/2021,steel reinforcement for fuel tank stand,10409,,,-1682.4,-1682.4
2202000002,REPAIRS OF PLANT AND FIXED EQUIPMENT,0,0,451000,0,,
,20/08/2021,purchase of drill rig bit,12016,,,-376000,-376000
,31/08/2021,Sliding gate for council premises,10518,,,-75000,-451000
2202200002,DIESEL,99976.4,0,186499.26,0,,
,17/02/2021,fuel for trip to Marondera,10112,,,-6128.25,-6128.25
,17/02/2021,fuel reimbursement,10112,,,-1225.65,-7353.9
,17/02/2021,fuel for ambulance service,10112,,,-4902.6,-12256.5
,24/02/2021,fuel used for road maintenance,10112,,,-3350,-15606.5
,17/02/2021,fuel used for road maintenance,10112,,,-1634.2,-17240.7
,17/02/2021,fuel to Harare,10112,,,-817.1,-18057.8
,15/02/2021,fuel to Haran,10111,,,-6536.8,-24594.6
,15/02/2021,fuel to transport nurses to Bepeta,10111,,,-4085.5,-28680.1
,31/03/2021,fuel for council use,10131,,,-8412,-37092.1
,25/03/2021,topping of fuel,10128,,,-2523.6,-39615.7
,25/03/2021,fuel for trip to & from Marondera,10128,,,-5888.4,-45504.1
,26/03/2021,fuel for trip to & from Marondera(UNICEF,10128,,,-5047.2,-50551.3
,16/03/2021,fuel reinbursement,10123,,,-4187.5,-54738.8
,23/04/2021,Fuel,10140,,,-1100,-55838.8
,15/04/2021,fuel for council use,10139,,,-2523.6,-58362.4
,14/04/2021,reinbursement of diesel,10143,,,-6729.6,-65092
,28/04/2021,fuel to Harare for official business,10149,,,-6729.6,-71821.6
,27/04/2021,fuel to Harare- banking & visit to Minis,10148,,,-8412,-80233.6
,28/04/2021,fuel to ward 16 for trailer follow up,10150,,,-1934.76,-82168.36
,28/04/2021,fuel for CEO's trip to Marondera,10150,,,-6309,-88477.36
,23/04/2021,fuel to Marondera for meeting with DDC,10150,,,-2103,-90580.36
,29/03/2021,fuel reinbursement,10150,,,-1682.4,-92262.76
,20/05/2021,fuel for levy collection,10409,,,-1682.4,-93945.16
,30/07/2021,Fuel for revenue collection,12003,,,-1200,-95145.16
,27/07/2021,Fuel for Land Cruiser,12007,,,-2000,-97145.16
,14/12/2021,Fuel for administration duties,10831,,,-58681.8,-155826.96
,29/12/2021,Fuel for administration purposes,10842,,,-21734,-177560.96
,23/12/2021,fuel for administration purposes,10839,,,-19560.6,-197121.56
,15/02/2021,fuel for council use,10111,,,-2451.3,-199572.86
2202200003,PETROL,0,0,174068.32,0,,
,11/3/2021,bulk fuel puchase for council use,10121,,,-50000,-50000
,1/4/2021,bulk fuel purchase for council use,10132,,,-50000,-100000
,1/4/2021,fuel to attend court session,10309,,,-7000,-107000
,10/5/2021,10 litres of petrol,10401,,,-1068.32,-108068.32
,2/9/2021,bulk fuel purchase for council use,12026,,,-66000,-174068.32
2202200005,OILS,0,0,7537.5,0,,
,24/02/2021,engine oil for tractor and lorry,10112,,,-3350,-3350
,25/02/2021,transmission oil for backhoe loader,10112,,,-3350,-6700
,17/03/2021,oil for Isuzu,10124,,,-837.5,-7537.5
2202300001,LOCAL SUBSCRIPTIONS,0,0,104425.58,0,,
,8/7/2021,internet services,10440,,,-104425.58,-104425.58
2631100004,OTHER EXPENSES,0,0,63758.29,0,,
,17/02/2021,casuals- brickforce offloading & loading,10112,,,-4902.6,-4902.6
,24/03/2021,sticker flex,10128,,,-839.8,-5742.4
,17/03/2021,car radio fitting,10124,,,-1256.25,-6998.65
,8/4/2021,Purchase of floor polish,10133,,,-500,-7498.65
,8/4/2021,Purchase of floor polish,10133,,,-100,-7598.65
,29/04/2021,washing powder to clean CEO's residence,10150,,,-168.24,-7766.89
,7/4/2021,dizing water pipe at Save the Children,10136,,,-1682.4,-9449.29
,8/4/2021,electrical faults repairs at staff house,10136,,,-1009.44,-10458.73
,7/4/2021,black cobra and toilet spunch,10136,,,-841.2,-11299.93
,7/5/2021,mouse for office 9 desktop computer,10401,,,-420.6,-11720.53
,17/05/2021,bus fare compensation for grader operato,10410,,,-1682.4,-13402.93
,26/05/2021,toilet cistern tank for CEO's residence,10410,,,-2355.36,-15758.29
,1/6/2021,monthly airtime for management,10413,,,-14000,-29758.29
,26/07/2021,Bicycle Parts,10438,,,-2000,-31758.29
,23/11/2021,purchase of pig feed for IGP-Piggerry,10806,,,-32000,-63758.29
3111310001,ANIMAL RESOURCES YIELDING REPEAT PRODUCTS,0,0,77210,0,,
,8/1/2021,purchase of pig feed for IGP-Piggery,9891,,,-18810,-18810
,5/3/2021,supply of maize brans for IGP-Piggery,10116,,,-8000,-26810
,14/05/2021,purchase of pig feeds,10408,,,-23525,-50335
,12/7/2021,pig feeds for IGP-Piggery,10443,,,-26875,-77210
3112500003,BUILDING MATERIALS,0,0,4037.76,0,,
,6/4/2021,brick force for public toilet at bus ran,10136,,,-1682.4,-1682.4
,10/5/2021,purchase of brickforce,10401,,,-2355.36,-4037.76
,9/12/2021,Purchase of builder's Kit,9497,,,-107920,-111957.76
3122400012,FUEL-DIESEL AND PETROL-BUILDINGS,0,0,73400,0,,
,23/03/2021,being purchase of fuel for council use,10244,,,-23400,-23400
,1/4/2021,purchase of fuel,bs01/04,,,-50000,-73400
6112100004,MOTOR VEHICLES,0,0,13505611,0,,
6112100005,TRACTORS AND EARTHMOVING EQUIPMENT,0,0,9444961,0,,
6112210001,"INFORMATION, COMPUTER & TELECOMMUNICATION (ICT) EQUIPMENT",0,0,404628,0,,
6212100004,FINANCE CASH BOOK,0,-3343236.22,977043.96,0,,
6218100004,BUSINESS LICENCES DEBTORS,0,0,140529093.5,0,,
,13/01/2021,being january receipt captured in februa,BS01/21,,,126200,126200
,27/01/2021,being january receipt captured in februa,BS01/21,,,117700,243900
,13/01/2021,being underreceipted amount,BS01/21,,,15300,259200
,29/01/2021,being january receipt captured in februa,BS01/21,,,56200,315400
,6/1/2021,being license deposit-wisrod,BS01/21,,,46200,361600
,5/2/2021,being business license deposit,BS05/21,,,145300,506900
,25/02/2021,being business license deposit,BS25/02,,,30900,537800
,18/10/2021,Rec:BUSINESS LICENCE,36RT1,,,2650,540450
,22/10/2021,Rec:BUSINESS LICENCE,36RT1,,,8300,548750
,26/10/2021,Rec:BUSINESS LICENCE,36RT1,,,6917,555667
,26/10/2021,Rec:BUSINESS LICENCE,81RT1,,,23517,579184
,27/10/2021,Rec:BUSINESS LICENCE,36RT1,,,6917,586101
,2/11/2021,Rec:BUSINESS LICENCE,36RT1,,,8300,594401
,9/11/2021,Rec:BUSINESS LICENCE,36RT1,,,10375,604776
,19/11/2021,Rec:BUSINESS LICENCE,36RT1,,,16600,621376
,22/11/2021,Rec:BUSINESS LICENCE,36RT1,,,3458,624834
,24/11/2021,Rec:BUSINESS LICENCE,36RT1,,,6916,631750
,29/11/2021,Rec:BUSINESS LICENCE,36RT1,,,14525,646275
,30/11/2021,Rec:BUSINESS LICENCE,36RT1,,,4150,650425
,1/12/2021,Rec:BUSINESS LICENCE,36RT1,,,9500,659925
,3/12/2021,Rec:BUSINESS LICENCE,36RT1,,,2075,662000
,6/12/2021,Rec:BUSINESS LICENCE,36RT1,,,9475,671475
,8/12/2021,Rec:BUSINESS LICENCE,36RT1,,,6917,678392
,9/12/2021,Rec:BUSINESS LICENCE,36RT1,,,541600,1219992
,10/12/2021,Rec:BUSINESS LICENCE,36RT1,,,27666,1247658
,13/12/2021,Rec:BUSINESS LICENCE,36RT1,,,210874,1458532
,15/12/2021,Rec:BUSINESS LICENCE,36RT1,,,269191,1727723
,16/12/2021,Rec:BUSINESS LICENCE,36RT1,,,314583,2042306
,17/12/2021,Rec:BUSINESS LICENCE,36RT1,,,121762,2164068
,20/12/2021,Rec:BUSINESS LICENCE,36RT1,,,20058,2184126
,28/12/2021,Rec:BUSINESS LICENCE,36RT1,,,9614,2193740
,29/12/2021,Rec:BUSINESS LICENCE,36RT1,,,8300,2202040
,30/12/2021,Rec:BUSINESS LICENCE,36RT1,,,25650,2227690
6218100005,UNIT TAX - LICENCE DEBTORS,0,0,7808040,0,,
,18/10/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,1500,1500
,26/10/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,833,2333
,26/10/2021,Rec:UNIT TAX - BUSINESS,81RT11,,,7083,9416
,27/10/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,833,10249
,2/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,2083,12332
,9/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,2076,14408
,19/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,5000,19408
,22/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,417,19825
,24/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,834,20659
,29/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,3325,23984
,30/11/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,1250,25234
,1/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,566,25800
,3/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,833,26633
,6/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,2075,28708
,8/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,2083,30791
,9/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,5000,35791
,10/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,4150,39941
,13/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,52366,92307
,15/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,61043,153350
,16/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,78845,232195
,17/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,31595,263790
,20/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,9492,273282
,28/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,3333,276615
,29/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,2500,279115
,30/12/2021,Rec:UNIT TAX - BUSINESS,36RT11,,,10375,289490
6218100006,LEASE DEBTORS,0,0,937518,0,,
,1/1/2021,being deposit for lease fees(Nyangani),BS01/21,,,2044665,2044665
,7/1/2021,being reversal for wrong post,BS01/21,,,-2044665,0
6218100008,LDL QUARRIES DEBTORS,0,0,5062611,0,,
6218100009,RENT DEBTORS,0,0,0,-4607485,,
,18/10/2021,Rec:RENT,36RT9,,,79800,79800
,8/11/2021,Rec:RENT,36RT9,,,55200,135000
,10/11/2021,Rec:RENT,36RT9,,,13200,148200
,19/11/2021,Rec:RENT,36RT9,,,100000,248200
,29/11/2021,Rec:RENT,36RT9,,,10000,258200
,30/11/2021,Rec:RENT,36RT9,,,51250,309450
,7/12/2021,Rec:RENT,36RT9,,,102500,411950
,9/12/2021,Rec:RENT,36RT9,,,55200,467150
,15/12/2021,Rec:RENT,36RT9,,,51252,518402
,28/12/2021,Rec:RENT,36RT9,,,51252,569654
6218100012,LAND DEV LEVY DEBTORS,0,0,18692,0,,
,4/10/2021,Rec:LDL COMMUNAL,14RT14,,,5000,5000
,18/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,1400,6400
,18/10/2021,Rec:LDL COMMUNAL,36RT14,,,271290,277690
,19/10/2021,Rec:LDL COMMUNAL,36RT14,,,396585,674275
,20/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,13970,688245
,20/10/2021,Rec:LDL COMMUNAL,36RT14,,,51465,739710
,20/10/2021,Rec:LDL SMALL FARMS,36RT15,,,9300,749010
,20/10/2021,Rec:LDL LARGE FARMS,36RT16,,,11000,760010
,21/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,4260,764270
,21/10/2021,Rec:LDL COMMUNAL,36RT14,,,5500,769770
,22/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,15600,785370
,22/10/2021,Rec:LDL COMMUNAL,36RT14,,,5500,790870
,26/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,2000,792870
,26/10/2021,Rec:LDL COMMUNAL,36RT14,,,12000,804870
,26/10/2021,Rec:LDL LARGE FARMS,36RT16,,,10000,814870
,27/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,10000,824870
,27/10/2021,Rec:LDL COMMUNAL,36RT14,,,8500,833370
,27/10/2021,Rec:LDL LARGE FARMS,36RT16,,,28847,862217
,28/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,20748,882965
,28/10/2021,Rec:LDL COMMUNAL,36RT14,,,18500,901465
,29/10/2021,Rec:LDL RESETTLEMENTS,36RT13,,,29669,931134
,29/10/2021,Rec:LDL COMMUNAL,36RT14,,,1000,932134
,29/10/2021,Rec:LDL LARGE FARMS,36RT16,,,1000,933134
,1/11/2021,Rec:LDL COMMUNAL,36RT14,,,38200,971334
,1/11/2021,Rec:LDL LARGE FARMS,36RT16,,,13000,984334
,2/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,12000,996334
,2/11/2021,Rec:LDL COMMUNAL,36RT14,,,8150,1004484
,2/11/2021,Rec:LDL LARGE FARMS,36RT16,,,6800,1011284
,3/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,452036,1463320
,3/11/2021,Rec:LDL COMMUNAL,36RT14,,,5000,1468320
,4/11/2021,Rec:LDL COMMUNAL,36RT14,,,21500,1489820
,4/11/2021,Rec:LDL LARGE FARMS,36RT16,,,29000,1518820
,5/11/2021,Rec:LDL COMMUNAL,36RT14,,,16500,1535320
,5/11/2021,Rec:LDL LARGE FARMS,36RT16,,,3000,1538320
,8/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,3637,1541957
,8/11/2021,Rec:LDL COMMUNAL,36RT14,,,32000,1573957
,9/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,2700,1576657
,9/11/2021,Rec:LDL COMMUNAL,36RT14,,,21725,1598382
,10/11/2021,Rec:LDL COMMUNAL,36RT14,,,15000,1613382
,11/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,3740,1617122
,11/11/2021,Rec:LDL COMMUNAL,36RT14,,,5500,1622622
,12/11/2021,Rec:LDL COMMUNAL,36RT14,,,5000,1627622
,15/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,20000,1647622
,15/11/2021,Rec:LDL COMMUNAL,36RT14,,,24500,1672122
,16/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,10640,1682762
,16/11/2021,Rec:LDL COMMUNAL,36RT14,,,2500,1685262
,16/11/2021,Rec:LDL LARGE FARMS,36RT16,,,2800,1688062
,17/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,20636,1708698
,17/11/2021,Rec:LDL COMMUNAL,36RT14,,,3000,1711698
,18/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,15042.6,1726740.6
,18/11/2021,Rec:LDL COMMUNAL,36RT14,,,15100,1741840.6
,18/11/2021,Rec:LDL LARGE FARMS,36RT16,,,16500,1758340.6
,19/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,5687,1764027.6
,19/11/2021,Rec:LDL COMMUNAL,36RT14,,,10190,1774217.6
,19/11/2021,Rec:LDL LARGE FARMS,36RT16,,,2300,1776517.6
,20/11/2021,Rec:LDL COMMUNAL,36RT14,,,69000,1845517.6
,22/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,9500,1855017.6
,22/11/2021,Rec:LDL COMMUNAL,36RT14,,,5500,1860517.6
,22/11/2021,Rec:LDL LARGE FARMS,36RT16,,,2500,1863017.6
,23/11/2021,Rec:LDL LARGE FARMS,36RT16,,,15000,1878017.6
,24/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,17772,1895789.6
,24/11/2021,Rec:LDL COMMUNAL,36RT14,,,3500,1899289.6
,25/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,6000,1905289.6
,25/11/2021,Rec:LDL COMMUNAL,36RT14,,,23900,1929189.6
,25/11/2021,Rec:LDL LARGE FARMS,36RT16,,,5000,1934189.6
,26/11/2021,Rec:LDL COMMUNAL,36RT14,,,13500,1947689.6
,26/11/2021,Rec:LDL LARGE FARMS,36RT16,,,5900,1953589.6
,29/11/2021,Rec:LDL RESETTLEMENTS,36RT13,,,8780,1962369.6
,29/11/2021,Rec:LDL COMMUNAL,36RT14,,,9000,1971369.6
,29/11/2021,Rec:LDL LARGE FARMS,36RT16,,,16449,1987818.6
,30/11/2021,Rec:LDL COMMUNAL,36RT14,,,8000,1995818.6
,1/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,24857,2020675.6
,1/12/2021,Rec:LDL COMMUNAL,36RT14,,,4800,2025475.6
,2/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,4000,2029475.6
,2/12/2021,Rec:LDL COMMUNAL,36RT14,,,6000,2035475.6
,2/12/2021,Rec:LDL LARGE FARMS,36RT16,,,5800,2041275.6
,3/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,1000,2042275.6
,3/12/2021,Rec:LDL COMMUNAL,36RT14,,,6000,2048275.6
,6/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,25468,2073743.6
,6/12/2021,Rec:LDL COMMUNAL,36RT14,,,5800,2079543.6
,6/12/2021,Rec:LDL LARGE FARMS,36RT16,,,10000,2089543.6
,7/12/2021,Rec:LDL COMMUNAL,36RT14,,,5500,2095043.6
,7/12/2021,Rec:LDL LARGE FARMS,36RT16,,,6400,2101443.6
,8/12/2021,Rec:LDL RESETTLEMENTS,36RT13,,,5000,2106443.6
,8/12/2021,Rec:LDL COMMUNAL,36RT14,,,1000,2107443.6
,9/12/2021,Rec:LDL COMMUNAL,36RT14,,,18250,2125693.6
,10/12/2021,Rec:LDL COMMUNAL,36RT14,,,9000,2134693.6
,10/12/2021,Rec:LDL LARGE FARMS,36RT16,,,6800,2141493.6
