"Cashbook-Receipts",3511210001,3,35,351
"Cashbook-Deposits CBZ",3511210002,3,35,351
"Cashbook-Deposits RBZ",3511210003,3,35,351
"Bank Account CBZ",3511210004,3,35,351
"Bank Account RBZ",3511210005,3,35,351
"Bank Account (Reserved for future use)",3511210006,3,35,351
"Cashbook",3511220001,3,35,351
"Bank Account?.",3511220002,3,35,351
"Cashbook",3511230001,3,35,351
"Bank Account ???",3511230002,3,35,351
"Cashbook",3511240001,3,35,351
"Bank Account ???",3511240002,3,35,351
"Short term :Foreign-Debt securities",3511300003,3,35,351
"Local-Debt securities",3511300004,3,35,351
"Long Term - Local Authorities",3511410001,3,35,351
"Short Term- Local Authorities",3511410002,3,35,351
"On Lending -Local Authorities",3511410003,3,35,351
"Long  Term- Parastatals",3511420001,3,35,351
"Short Term - Parastatals",3511420002,3,35,351
"On Lending -Local Public Entities",3511420003,3,35,351
"Foreign - Long term",3511430001,3,35,351
"Foreign - Short Term",3511430002,3,35,351
"Security Deposit on Rentals",3511430003,3,35,351
"Domestic - Long term",3511430004,3,35,351
"Domestic - Short Term",3511430005,3,35,351
"Security Deposit on Rentals",3511430006,3,35,351
"Welfare and benovelent  - loan fund",3511430007,3,35,351
"On Lending -Other Instititions not classfied",3511430008,3,35,351
"Vehicle loan scheme",3511430009,3,35,351
"Equity: Listed",3511510001,3,35,351
"Equity: Unlisted",3511510002,3,35,351
"Investment fund shares",3511520001,3,35,351
"Investment fund units and trusts",3511520002,3,35,351
"Nonlife insurance reserves",3511610001,3,35,351
"Life insurance",3511620001,3,35,351
"Annuities entitlements",3511620002,3,35,351
"Pension receivable",3511630001,3,35,351
"Claims of pension funds",3511640001,3,35,351
"Provisions for calls on guarantee",3511650001,3,35,351
"Derivatives",3511710001,3,35,351
"Employee shares",3511720001,3,35,351
"Trade Credit",3511810001,3,35,351
"Debtor employee control account a/c",3511810002,3,35,351
"Advances to employees",3511810003,3,35,351
"Other accounts receivable",3511820001,3,35,351
"Special Drawing Rights (SDRs)",3521100001,3,35,352
"Cashbook-Receipts",3521210001,3,35,352
"Cashbook-Deposits CBZ",3521210002,3,35,352
"Cashbook-Deposits RBZ",3521210003,3,35,352
"Bank Account CBZ",3521210004,3,35,352
"Bank Account RBZ",3521210005,3,35,352
"Bank Account (Reserved for future use)",3521210006,3,35,352
"Cashbook",3521220001,3,35,352
"Bank Account?.",3521220002,3,35,352
"Cashbook",3521230001,3,35,352
"Bank Account ???",3521230002,3,35,352
"Cashbook",3521240001,3,35,352
"Bank Account ???",3521240002,3,35,352
"Short term :Foreign-Debt securities",3521300003,3,35,352
"Local-Debt securities",3521300004,3,35,352
"Long Term - Local Authorities",3521410001,3,35,352
"Short Term- Local Authorities",3521410002,3,35,352
"On Lending -Local Authorities",3521410003,3,35,352
"Long  Term- Parastatals",3521420001,3,35,352
"Short Term - Parastatals",3521420002,3,35,352
"On Lending -Local Public Entities",3521420003,3,35,352
"Foreign - Long term",3521430001,3,35,352
"Foreign - Short Term",3521430002,3,35,352
"Security Deposit on Rentals",3521430003,3,35,352
"Domestic - Long term",3521430004,3,35,352
"Domestic - Short Term",3521430005,3,35,352
"Security Deposit on Rentals",3521430006,3,35,352
"Welfare and benovelent  - loan fund",3521430007,3,35,352
"On Lending -Other Instititions not classfied",3521430008,3,35,352
"Vehicle loan scheme",3521430009,3,35,352
"Equity: Listed",3521510001,3,35,352
"Equity: Unlisted",3521510002,3,35,352
"Investment fund shares",3521520001,3,35,352
"Investment fund units and trusts",3521520002,3,35,352
"Nonlife insurance reserves",3521610001,3,35,352
"Life insurance",3521620001,3,35,352
"Annuities entitlements",3521620002,3,35,352
"Pension receivable",3521630001,3,35,352
"Claims of pension funds",3521640001,3,35,352
"Provisions for calls on guarantee",3521650001,3,35,352
"Derivatives",3521710001,3,35,352
"Employee shares",3521720001,3,35,352
"Trade Credit",3521810001,3,35,352
"Debtor employee control account a/c",3521810002,3,35,352
"Advances to employees",3521810003,3,35,352
"Other accounts receivable",3521820001,3,35,352
"Currency and deposits",3611200001,3,36,361
"Treasury Bills Banks",3611310001,3,36,361
"Bonds banks",3611310002,3,36,361
"Debendures Banks",3611310003,3,36,361
"Treasury Bills Banks",3611320001,3,36,361
"Bonds banks",3611320002,3,36,361
"Debendures Banks",3611320003,3,36,361
"consesional loans",3611400001,3,36,361
"non-concesional loans",3611400002,3,36,361
"Equity",3611510001,3,36,361
"Investment fund shares or units",3611520001,3,36,361
"Non Life Insurance",3611610001,3,36,361
"Life Insurance",3611620001,3,36,361
"Annuities",3611620002,3,36,361
"Pension payable",3611630001,3,36,361
"Claims of pension",3611640001,3,36,361
"Provisions for calls under standardized guarantee schemes",3611650001,3,36,361
"Derivatives",3611710001,3,36,361
"Employee shares",3611720001,3,36,361
"Institutional creditors",3611810001,3,36,361
"Advances",3611810002,3,36,361
"Miscellaneous other accounts payable",3611820001,3,36,361
"Employees creditors",3611820002,3,36,361
"Temporary Deposits",3611820003,3,36,361
"Foreign Services-Float",3611820004,3,36,361
"Accrued Interest",3611820005,3,36,361
"Accrued Penalties",3611820006,3,36,361
"Special Drawing Rights (SDRs)",3621100001,3,36,362
"Currency and deposits",3621200001,3,36,362
"Treasury Bills Banks",3621310001,3,36,362
"Bonds banks",3621310002,3,36,362
"Debendures Banks",3621310003,3,36,362
"Treasury Bills Banks",3621320001,3,36,362
"Bonds banks",3621320002,3,36,362
"Debendures Banks",3621320003,3,36,362
"consesional loans",3621400001,3,36,362
"non-concesional loans",3621400002,3,36,362
"Equity",3621510001,3,36,362
"Investment fund shares or units",3621520001,3,36,362
"Non Life Insurance",3621610001,3,36,362
"Life Insurance",3621620001,3,36,362
"Annuities",3621620002,3,36,362
"Pension payable",3621630001,3,36,362
"Claims of pension",3621640001,3,36,362
"Provisions for calls under standardized guarantee schemes",3621650001,3,36,362
"Derivatives",3621710001,3,36,362
"Employee shares",3621720001,3,36,362
"Institutional creditors",3621810001,3,36,362
"Advances",3621810002,3,36,362
"Miscellaneous other accounts payable",3621820001,3,36,362
"Employees creditors",3621820002,3,36,362
"Temporary Deposits",3621820003,3,36,362
"Foreign Services-Float",3621820004,3,36,362
"Accrued Interest",3621820005,3,36,362
"Accrued Penalties",3621820006,3,36,362
"Residential Buildings",6111100001,6,61,611
"Caravans",6111100002,6,61,611
"Houseboats",6111100003,6,61,611
"Mobile Homes",6111100004,6,61,611
"Commercial Buildings",6111200001,6,61,611
"Industrial Buildings",6111200002,6,61,611
"Institutional Buildings",6111200003,6,61,611
"Buildings",6111200004,6,61,611
"Airport, Runways & Helipads",6111300001,6,61,611
"Roads",6111300002,6,61,611
"Bridges",6111300003,6,61,611
"Civil Works",6111300004,6,61,611
"Dams",6111300005,6,61,611
"Water Works",6111300006,6,61,611
"Boreholes",6111300007,6,61,611
"Dip Tanks & Live Stock Management Facilities",6111300008,6,61,611
"Irrigation Schemes",6111300009,6,61,611
"Monuments",6111300010,6,61,611
"Buildings",6111300011,6,61,611
"Land Sites",6111400001,6,61,611
"Aircraft (Non-Military)",6112100001,6,61,611
"Boats & Water Craft",6112100002,6,61,611
"Motor Cycles & Bicycles",6112100003,6,61,611
"Motor Vehicles",6112100004,6,61,611
"Tractors and Earthmoving Equipment",6112100005,6,61,611
"Information, Computer & Telecommunication (ICT) Equipment",6112210001,6,61,611
"Generators",6112220001,6,61,611
"Survey Equipment",6112220003,6,61,611
"Funeral Equipment",6112220005,6,61,611
"Photographic/Media Equipment",6112220007,6,61,611
"Sports Equipment",6112220009,6,61,611
"Teaching and Training Equipment",6112220011,6,61,611
"Navigational and Telecommunications Equipment",6112220013,6,61,611
"Camping equipment",6112220015,6,61,611
"Kitchen and Culinary Equipment",6112220017,6,61,611
"Office Equipment",6112220019,6,61,611
"Furniture and Fittings",6112220021,6,61,611
"Laboratory Equipment",6112220023,6,61,611
"Hospital Equipment",6112220025,6,61,611
"Scales and Measures",6112220027,6,61,611
"Fire Fighting Equipment",6112220029,6,61,611
"Animal Resources Yielding Repeat Products",6113100001,6,61,611
"Tree, Crop & Plant Resources Yielding Repeat Products",6113100002,6,61,611
"Research & Development",6113200001,6,61,611
"Mineral Exploration & Evaluation",6113200002,6,61,611
"computer software",6113200003,6,61,611
"Data bases",6113200004,6,61,611
"Entertainment, Literary & Artistic Originals",6113200005,6,61,611
"Other Intellectual & Property Products",6113200006,6,61,611
"Weapons systems",6114000001,6,61,611
"Materials and supplies",6122100001,6,61,612
"Work in progress",6122200001,6,61,612
"Finished goods",6122300001,6,61,612
"goods for resale",6122400001,6,61,612
"military inventories",6122500001,6,61,612
"Subcontracting - Dwellings",6123000001,6,61,612
"Casual Labourers-Dwellings",6123000002,6,61,612
"Building Materials-Dwellings",6123000003,6,61,612
"Electrical Supplies-Dwellings",6123000004,6,61,612
"Plumbing Materials-Dwellings",6123000005,6,61,612
"Roofing Materials-Dwellings",6123000006,6,61,612
"Metal Fence & Posts",6123000007,6,61,612
"Road Surfacing Materials-Dwellings",6123000008,6,61,612
"Wood & Timber Supplies-Dwellings",6123000009,6,61,612
"Borehole Casings & Accessories-Dwellings",6123000010,6,61,612
"Protective clothing- Dwellings",6123000011,6,61,612
"Fuel-diesel and petrol-Dwellings",6123000012,6,61,612
"T and S allowances-Dwellings",6123000013,6,61,612
"Food and Refreshments Dwellings",6123000014,6,61,612
"Hire of Vehicles-Dwellings",6123000015,6,61,612
"Hire of Plant and Eqiupment-Dwellings",6123000016,6,61,612
"Vehicle and Mobile Equipment Maintanance-Dwellings",6123000017,6,61,612
"Tools and Small Implements-Dwellings",6123000018,6,61,612
"Consultancy Services-Dwellings",6123000019,6,61,612
"Public Relations and Communication-Dwellings",6123000020,6,61,612
"Office Supplies and Stationery -Dwellings",6123000021,6,61,612
"Subcontracting - Construction works",6124000001,6,61,612
"Casual Labourers-Buildings",6124000002,6,61,612
"Building Materials-Buildings",6124000003,6,61,612
"Electrical Supplies-Buildings",6124000004,6,61,612
"Plumbing Materials-Buildings",6124000005,6,61,612
"Roofing Materials-Buildings",6124000006,6,61,612
"Metal Fence & Posts-Buildings",6124000007,6,61,612
"Road Surfacing Materials-Buildings",6124000008,6,61,612
"Wood & Timber Supplies-Buildings",6124000009,6,61,612
"Borehole Casings & Accessories-Buildings",6124000010,6,61,612
"Protective clothing-buildings",6124000011,6,61,612
"Fuel-diesel and petrol-buildings",6124000012,6,61,612
"T and S allowances-biuldings",6124000013,6,61,612
"Food and Refreshmentsbuildings",6124000014,6,61,612
"Hire of Vehicles-buildings",6124000015,6,61,612
"Hire of Plant and Eqiupment-buildings",6124000016,6,61,612
"Vehicle and Mobile Equipment Maintanance-buildings",6124000017,6,61,612
"Tools and Small Implements-buildings",6124000018,6,61,612
"Consultancy Services-buildings",6124000019,6,61,612
"Public Relations and Communication-buildings",6124000020,6,61,612
"Office Supplies and Stationery -buildings",6124000021,6,61,612
"Subcontracting - Construction works",6125000001,6,61,612
"Casual Labourers",6125000002,6,61,612
"Building Materials",6125000003,6,61,612
"Electrical Supplies",6125000004,6,61,612
"Plumbing Materials",6125000005,6,61,612
"Roofing Materials",6125000006,6,61,612
"Metal Fence & Posts",6125000007,6,61,612
"Road Surfacing Materials",6125000008,6,61,612
"Wood & Timber Supplies",6125000009,6,61,612
"Borehole Casings & Accessories",6125000010,6,61,612
"Protective clothing-other structures",6125000011,6,61,612
"Fuel-diesel and petrol-other structures",6125000012,6,61,612
"T and S allowances-other structures",6125000013,6,61,612
"Food and Refreshments-other structures",6125000014,6,61,612
"Hire of Vehicles-other structures",6125000015,6,61,612
"Hire of Plant and Eqiupment-structures",6125000016,6,61,612
"Vehicle and Mobile Equipment Maintanance-other structures",6125000017,6,61,612
"Tools and Small Implements-other strucures",6125000018,6,61,612
"Consultancy Services-other structures",6125000019,6,61,612
"Public Relations and Communication-other structures",6125000020,6,61,612
"Office Supplies and Stationery -other structures",6125000021,6,61,612
"Precious stones and metals",6131000001,6,61,613
"Paintings, sculptures, and other art work or antiques",6131000002,6,61,613
"Jewellery",6131000003,6,61,613
"Other Valuables not elsewhere classified",6131000004,6,61,613
"Agricultural Land",6141000001,6,61,614
"Commercial Land",6141000002,6,61,614
"Derelict  Land",6141000003,6,61,614
"Industrial Land",6141000004,6,61,614
"Land for Institutional Buildings",6141000005,6,61,614
"Public Open Space",6141000006,6,61,614
"Residential Land",6141000007,6,61,614
"Mineral and energy resources",6142000001,6,61,614
"Non-cultivated Biological Resources",6143100001,6,61,614
"Water Resources",6143200001,6,61,614
"Radio Spectra",6143300001,6,61,614
"Natural Resources not elsewhere classified",6143300002,6,61,614
"Marketable operating leases",6144100001,6,61,614
"Permits to use natural resources",6144100002,6,61,614
"Permits to undertake specific activities",6144100003,6,61,614
"Entitlement to future goods and services on an exclusive basis",6144100004,6,61,614
"Goodwill and marketing assets",6144200001,6,61,614
"Cashbook-Receipts",6212100001,6,62,621
"Cashbook-Deposits CBZ",6212100002,6,62,621
"Cashbook-Deposits RBZ",6212100003,6,62,621
"Bank Account CBZ",6212100004,6,62,621
"Bank Account RBZ",6212100005,6,62,621
"Bank Account (Reserved for future use)",6212100006,6,62,621
"Cashbook",6212200001,6,62,621
"Bank Account?.",6212200002,6,62,621
"Cashbook",6212300001,6,62,621
"Bank Account ???",6212300002,6,62,621
"Cashbook",6212400001,6,62,621
"Bank Account ???",6212400002,6,62,621
"Short term :Foreign-Debt securities",6213000003,6,62,621
"Local-Debt securities",6213000004,6,62,621
"Long Term - Local Authorities",6214100001,6,62,621
"Short Term- Local Authorities",6214100002,6,62,621
"On Lending -Local Authorities",6214100003,6,62,621
"Long  Term- Parastatals",6214200001,6,62,621
"Short Term - Parastatals",6214200002,6,62,621
"On Lending -Local Public Entities",6214200003,6,62,621
"Foreign - Long term",6214300001,6,62,621
"Foreign - Short Term",6214300002,6,62,621
"Security Deposit on Rentals",6214300003,6,62,621
"Domestic - Long term",6214300004,6,62,621
"Domestic - Short Term",6214300005,6,62,621
"Security Deposit on Rentals",6214300006,6,62,621
"Welfare and benovelent  - loan fund",6214300007,6,62,621
"On Lending -Other Instititions not classfied",6214300008,6,62,621
"Vehicle loan scheme",6214300009,6,62,621
"Equity: Listed",6215100001,6,62,621
"Equity: Unlisted",6215100002,6,62,621
"Investment fund shares",6215200001,6,62,621
"Investment fund units and trusts",6215200002,6,62,621
"Nonlife insurance reserves",6216100001,6,62,621
"Life insurance",6216200001,6,62,621
"Annuities entitlements",6216200002,6,62,621
"Pension receivable",6216300001,6,62,621
"Claims of pension funds",6216400001,6,62,621
"Provisions for calls on guarantee",6216500001,6,62,621
"Derivatives",6217100001,6,62,621
"Employee shares",6217200001,6,62,621
"Trade Credit",6218100001,6,62,621
"Debtor employee control account a/c",6218100002,6,62,621
"Advances to employees",6218100003,6,62,621
"Other accounts receivable",6218200001,6,62,621
"Special Drawing Rights (SDRs)",6221000001,6,62,622
"Cashbook-Receipts",6222100001,6,62,622
"Cashbook-Deposits CBZ",6222100002,6,62,622
"Cashbook-Deposits RBZ",6222100003,6,62,622
"Bank Account CBZ",6222100004,6,62,622
"Bank Account RBZ",6222100005,6,62,622
"Bank Account (Reserved for future use)",6222100006,6,62,622
"Cashbook",6222200001,6,62,622
"Bank Account?.",6222200002,6,62,622
"Cashbook",6222300001,6,62,622
"Bank Account ???",6222300002,6,62,622
"Cashbook",6222400001,6,62,622
"Bank Account ???",6222400002,6,62,622
"Short term :Foreign-Debt securities",6223000003,6,62,622
"Local-Debt securities",6223000004,6,62,622
"Long Term - Local Authorities",6224100001,6,62,622
"Short Term- Local Authorities",6224100002,6,62,622
"On Lending -Local Authorities",6224100003,6,62,622
"Long  Term- Parastatals",6224200001,6,62,622
"Short Term - Parastatals",6224200002,6,62,622
"On Lending -Local Public Entities",6224200003,6,62,622
"Foreign - Long term",6224300001,6,62,622
"Foreign - Short Term",6224300002,6,62,622
"Security Deposit on Rentals",6224300003,6,62,622
"Domestic - Long term",6224300004,6,62,622
"Domestic - Short Term",6224300005,6,62,622
"Security Deposit on Rentals",6224300006,6,62,622
"Welfare and benovelent  - loan fund",6224300007,6,62,622
"On Lending -Other Instititions not classfied",6224300008,6,62,622
"Vehicle loan scheme",6224300009,6,62,622
"Equity: Listed",6225100001,6,62,622
"Equity: Unlisted",6225100002,6,62,622
"Investment fund shares",6225200001,6,62,622
"Investment fund units and trusts",6225200002,6,62,622
"Investments Control Account",6225200003,6,62,622
"Nonlife insurance reserves",6226100001,6,62,622
"Life insurance",6226200001,6,62,622
"Annuities entitlements",6226200002,6,62,622
"Pension receivable",6226300001,6,62,622
"Provisions for calls on guarantee",6226500001,6,62,622
"Derivatives",6227100001,6,62,622
"Employee shares",6227200001,6,62,622
"Trade Credit",6228100001,6,62,622
"Debtor employee control account a/c",6228100002,6,62,622
"Advances to employees",6228100003,6,62,622
"Other accounts receivable",6228200001,6,62,622
"Currency and deposits",6312000001,6,63,631
"Treasury Bills Banks",6313100001,6,63,631
"Bonds banks",6313100002,6,63,631
"Debendures Banks",6313100003,6,63,631
"Treasury Bills Banks",6313200001,6,63,631
"Bonds banks",6313200002,6,63,631
"Debendures Banks",6313200003,6,63,631
"consesional loans",6314000001,6,63,631
"non-concesional loans",6314000002,6,63,631
"Equity",6315100001,6,63,631
"Investment fund shares or units",6315200001,6,63,631
"Non Life Insurance",6316100001,6,63,631
"Life Insurance",6316200001,6,63,631
"Annuities",6316200002,6,63,631
"Pension payable",6316300001,6,63,631
"Claims of pension",6316400001,6,63,631
"Provisions for calls under standardized guarantee schemes",6316500001,6,63,631
"Derivatives",6317100001,6,63,631
"Employee shares",6317200001,6,63,631
"Institutional creditors",6318100001,6,63,631
"Advances",6318100002,6,63,631
"Miscellaneous other accounts payable",6318200001,6,63,631
"Employees creditors",6318200002,6,63,631
"Temporary Deposits",6318200003,6,63,631
"Foreign Services-Float",6318200004,6,63,631
"Accrued Interest",6318200005,6,63,631
"Accrued Penalties",6318200006,6,63,631
"Special Drawing Rights (SDRs)",6321000001,6,63,632
"Currency and deposits",6322000001,6,63,632
"Treasury Bills Banks",6323100001,6,63,632
"Bonds banks",6323100002,6,63,632
"Debendures Banks",6323100003,6,63,632
"Treasury Bills Banks",6323200001,6,63,632
"Bonds banks",6323200002,6,63,632
"Debendures Banks",6323200003,6,63,632
"consesional loans",6324000001,6,63,632
"non-concesional loans",6324000002,6,63,632
"Equity",6325100001,6,63,632
"Investment fund shares or units",6325200001,6,63,632
"Non Life Insurance",6326100001,6,63,632
"Life Insurance",6326200001,6,63,632
"Annuities",6326200002,6,63,632
"Pension payable",6326300001,6,63,632
"Claims of pension",6326400001,6,63,632
"Provisions for calls under standardized guarantee schemes",6326500001,6,63,632
"Derivatives",6327100001,6,63,632
"Employee shares",6327200001,6,63,632
"Institutional creditors",6328100001,6,63,632
"Advances",6328100002,6,63,632
"Miscellaneous other accounts payable",6328200001,6,63,632
"Employees creditors",6328200002,6,63,632
"Temporary Deposits",6328200003,6,63,632
"Foreign Services-Float",6328200004,6,63,632
"Accrued Interest",6328200005,6,63,632
"Accrued Penalties",6328200006,6,63,632
"Residential Buildings",9111100001,9,91,911
"Caravans",9111100002,9,91,911
"Houseboats",9111100003,9,91,911
"Mobile Homes",9111100004,9,91,911
"Commercial Buildings",9111200001,9,91,911
"Industrial Buildings",9111200002,9,91,911
"Institutional Buildings",9111200003,9,91,911
"Buildings",9111200004,9,91,911
"Airport, Runways & Helipads",9111300001,9,91,911
"Roads",9111300002,9,91,911
"Bridges",9111300003,9,91,911
"Civil Works",9111300004,9,91,911
"Dams",9111300005,9,91,911
"Water Works",9111300006,9,91,911
"Boreholes",9111300007,9,91,911
"Dip Tanks & Live Stock Management Facilities",9111300008,9,91,911
"Irrigation Schemes",9111300009,9,91,911
"Monuments",9111300010,9,91,911
"Buildings",9111300011,9,91,911
"Land Sites",9111400001,9,91,911
"Aircraft (Non-Military)",9112100001,9,91,911
"Boats & Water Craft",9112100002,9,91,911
"Motor Cycles & Bicycles",9112100003,9,91,911
"Motor Vehicles",9112100004,9,91,911
"Tractors and Earthmoving Equipment",9112100005,9,91,911
"Information, Computer & Telecommunication (ICT) Equipment",9112210001,9,91,911
"Generators",9112220001,9,91,911
"Survey Equipment",9112220002,9,91,911
"Funeral Equipment",9112220003,9,91,911
"Photographic/Media Equipment",9112220004,9,91,911
"Sports Equipment",9112220005,9,91,911
"Teaching and Training Equipment",9112220006,9,91,911
"Navigational and Telecommunications Equipment",9112220007,9,91,911
"Camping equipment",9112220008,9,91,911
"Kitchen and Culinary Equipment",9112220009,9,91,911
"Office Equipment",9112220010,9,91,911
"Furniture and Fittings",9112220011,9,91,911
"Laboratory Equipment",9112220012,9,91,911
"Hospital Equipment",9112220013,9,91,911
"Scales and Measures",9112220014,9,91,911
"Fire Fighting Equipment",9112220015,9,91,911
"Animal Resources Yielding Repeat Products",9113100001,9,91,911
"Tree, Crop & Plant Resources Yielding Repeat Products",9113100002,9,91,911
"Research & Development",9113200001,9,91,911
"Mineral Exploration & Evaluation",9113200002,9,91,911
"computer software",9113200003,9,91,911
"Data bases",9113200004,9,91,911
"Entertainment, Literary & Artistic Originals",9113200005,9,91,911
"Other Intellectual & Property Products",9113200006,9,91,911
"Costs of ownership transfer on Non-Produced Assets other than land",9113300001,9,91,911
"Weapons systems",9114000001,9,91,911
"Materials and supplies",9122100001,9,91,912
"Work in progress",9122200001,9,91,912
"Finished goods",9122300001,9,91,912
"goods for resale",9122400001,9,91,912
"military inventories",9122500001,9,91,912
"Subcontracting - Dwellings",9123000001,9,91,912
"Casual Labourers-Dwellings",9123000002,9,91,912
"Building Materials-Dwellings",9123000003,9,91,912
"Electrical Supplies-Dwellings",9123000004,9,91,912
"Plumbing Materials-Dwellings",9123000005,9,91,912
"Roofing Materials-Dwellings",9123000006,9,91,912
"Metal Fence & Posts",9123000007,9,91,912
"Road Surfacing Materials-Dwellings",9123000008,9,91,912
"Wood & Timber Supplies-Dwellings",9123000009,9,91,912
"Borehole Casings & Accessories-Dwellings",9123000010,9,91,912
"Protective clothing- Dwellings",9123000011,9,91,912
"Fuel-diesel and petrol-Dwellings",9123000012,9,91,912
"T and S allowances-Dwellings",9123000013,9,91,912
"Food and Refreshments Dwellings",9123000014,9,91,912
"Hire of Vehicles-Dwellings",9123000015,9,91,912
"Hire of Plant and Eqiupment-Dwellings",9123000016,9,91,912
"Vehicle and Mobile Equipment Maintanance-Dwellings",9123000017,9,91,912
"Tools and Small Implements-Dwellings",9123000018,9,91,912
"Consultancy Services-Dwellings",9123000019,9,91,912
"Public Relations and Communication-Dwellings",9123000020,9,91,912
"Office Supplies and Stationery -Dwellings",9123000021,9,91,912
"Subcontracting - Construction works",9124000001,9,91,912
"Casual Labourers-Buildings",9124000002,9,91,912
"Building Materials-Buildings",9124000003,9,91,912
"Electrical Supplies-Buildings",9124000004,9,91,912
"Plumbing Materials-Buildings",9124000005,9,91,912
"Roofing Materials-Buildings",9124000006,9,91,912
"Metal Fence & Posts-Buildings",9124000007,9,91,912
"Road Surfacing Materials-Buildings",9124000008,9,91,912
"Wood & Timber Supplies-Buildings",9124000009,9,91,912
"Borehole Casings & Accessories-Buildings",9124000010,9,91,912
"Protective clothing-buildings",9124000011,9,91,912
"Fuel-diesel and petrol-buildings",9124000012,9,91,912
"T and S allowances-biuldings",9124000013,9,91,912
"Food and Refreshmentsbuildings",9124000014,9,91,912
"Hire of Vehicles-buildings",9124000015,9,91,912
"Hire of Plant and Eqiupment-buildings",9124000016,9,91,912
"Vehicle and Mobile Equipment Maintanance-buildings",9124000017,9,91,912
"Tools and Small Implements-buildings",9124000018,9,91,912
"Consultancy Services-buildings",9124000019,9,91,912
"Public Relations and Communication-buildings",9124000020,9,91,912
"Office Supplies and Stationery -buildings",9124000021,9,91,912
"Subcontracting - Construction works",9125000001,9,91,912
"Casual Labourers",9125000002,9,91,912
"Building Materials",9125000003,9,91,912
"Electrical Supplies",9125000004,9,91,912
"Plumbing Materials",9125000005,9,91,912
"Roofing Materials",9125000006,9,91,912
"Metal Fence & Posts",9125000007,9,91,912
"Road Surfacing Materials",9125000008,9,91,912
"Wood & Timber Supplies",9125000009,9,91,912
"Borehole Casings & Accessories",9125000010,9,91,912
"Protective clothing-other structures",9125000011,9,91,912
"Fuel-diesel and petrol-other structures",9125000012,9,91,912
"T and S allowances-other structures",9125000013,9,91,912
"Food and Refreshments-other structures",9125000014,9,91,912
"Hire of Vehicles-other structures",9125000015,9,91,912
"Hire of Plant and Eqiupment-structures",9125000016,9,91,912
"Vehicle and Mobile Equipment Maintanance-other structures",9125000017,9,91,912
"Tools and Small Implements-other strucures",9125000018,9,91,912
"Consultancy Services-other structures",9125000019,9,91,912
"Public Relations and Communication-other structures",9125000020,9,91,912
"Office Supplies and Stationery -other structures",9125000021,9,91,912
"Precious stones and metals",9131000001,9,91,913
"Paintings, sculptures, and other art work or antiques",9131000002,9,91,913
"Jewellery",9131000003,9,91,913
"Other Valuables not elsewhere classified",9131000004,9,91,913
"Agricultural Land",9141000001,9,91,914
"Commercial Land",9141000002,9,91,914
"Derelict  Land",9141000003,9,91,914
"Industrial Land",9141000004,9,91,914
"Land for Institutional Buildings",9141000005,9,91,914
"Public Open Space",9141000006,9,91,914
"Residential Land",9141000007,9,91,914
"Mineral and energy resources",9142000001,9,91,914
"Non-cultivated Biological Resources",9143100001,9,91,914
"Water Resources",9143200001,9,91,914
"Radio Spectra",9143300001,9,91,914
"Natural Resources not elsewhere classified",9143300002,9,91,914
"Marketable operating leases",9144100001,9,91,914
"Permits to use natural resources",9144100002,9,91,914
"Permits to undertake specific activities",9144100003,9,91,914
"Entitlement to future goods and services on an exclusive basis",9144100004,9,91,914
"Goodwill and marketing assets",9144200001,9,91,914
"Special Drawing Rights (SDRs)",9211000001,9,92,921
"Cashbook",9212200001,9,92,921
"Bank Account?.",9212200002,9,92,921
"Cashbook",9212300001,9,92,921
"Bank Account ???",9212300002,9,92,921
"Cashbook",9212400001,9,92,921
"Bank Account ???",9212400002,9,92,921
"Short term :Foreign-Debt securities",9213000001,9,92,921
"Local-Debt securities",9213000002,9,92,921
"Long Term - Local Authorities",9214100001,9,92,921
"Short Term- Local Authorities",9214100002,9,92,921
"On Lending -Local Authorities",9214100003,9,92,921
"Long  Term- Parastatals",9214200001,9,92,921
"Short Term - Parastatals",9214200002,9,92,921
"On Lending -Local Public Entities",9214200003,9,92,921
"Foreign - Long term",9214300001,9,92,921
"Foreign - Short Term",9214300002,9,92,921
"Security Deposit on Rentals",9214300003,9,92,921
"Domestic - Long term",9214300004,9,92,921
"Domestic - Short Term",9214300005,9,92,921
"Security Deposit on Rentals",9214300006,9,92,921
"Welfare and benovelent  - loan fund",9214300007,9,92,921
"On Lending -Other Instititions not classfied",9214300008,9,92,921
"Vehicle loan scheme",9214300009,9,92,921
"Equity: Listed",9215100001,9,92,921
"Equity: Unlisted",9215100002,9,92,921
"Investment fund shares",9215200001,9,92,921
"Investment fund units and trusts",9215200002,9,92,921
"Nonlife insurance reserves",9216100001,9,92,921
"Life insurance",9216200001,9,92,921
"Annuities entitlements",9216200002,9,92,921
"Pension receivable",9216300001,9,92,921
"Claims of pension funds",9216400001,9,92,921
"Provisions for calls on guarantee",9216500001,9,92,921
"Derivatives",9217100001,9,92,921
"Employee shares",9217200001,9,92,921
"Trade Credit",9218100001,9,92,921
"Debtor employee control account a/c",9218100002,9,92,921
"Advances to employees",9218100003,9,92,921
"Other accounts receivable",9218200001,9,92,921
"Special Drawing Rights (SDRs)",9221000001,9,92,922
"Short term :Foreign-Debt securities",9223000003,9,92,922
"Local-Debt securities",9223000004,9,92,922
"Long Term - Local Authorities",9224100001,9,92,922
"Short Term- Local Authorities",9224100002,9,92,922
"On Lending -Local Authorities",9224100003,9,92,922
